verticies,x,y,z
v, -0.781788, 3.202028, 0.058375
v, -0.802283, 3.184607, 0.082663
v, -0.788260, 3.272222, 0.059253
v, -0.789031, 3.322021, 0.076581
v, -0.874565, 3.501836, 0.152095
v, -0.650699, 4.006272, 0.025735
v, -0.689593, 4.000587, 0.063404
v, -0.657150, 4.000700, -0.027996
v, -0.634620, 4.023678, 0.010136
v, -0.780689, 4.304916, 0.015781
v, -0.731467, 3.994646, 0.092366
v, -0.728387, 3.967906, 0.127152
v, -0.755606, 3.305228, 0.102088
v, -0.751600, 3.267448, 0.069521
v, -0.641310, 3.389736, 0.125927
v, -0.681813, 3.474377, 0.127179
v, -0.612543, 3.304896, 0.099262
v, -0.613802, 4.090137, 0.027942
v, -0.625084, 3.430437, 0.124728
v, -0.601528, 3.245800, 0.073243
v, -0.614469, 3.398185, -0.067640
v, -0.572080, 3.356201, -0.056292
v, -0.582863, 3.254174, 0.036304
v, -0.614392, 3.274066, 0.092111
v, -0.594706, 3.284434, 0.062629
v, -0.573609, 3.199905, 0.045909
v, -0.556212, 3.108849, -0.006250
v, -0.583322, 3.245805, -0.028120
v, -0.509888, 3.334953, -0.053065
v, -0.520600, 3.351850, -0.087966
v, -0.588451, 3.328956, -0.046905
v, -0.595122, 3.474366, -0.072641
v, -0.463109, 3.333527, -0.046202
v, -0.292934, 4.210565, -0.047122
v, -0.296356, 4.141657, -0.023912
v, -0.392380, 3.109846, -0.170259
v, -0.414050, 3.069063, -0.189998
v, -0.577819, 3.570357, -0.049840
v, -0.618442, 3.625674, -0.072818
v, -0.542440, 3.595001, -0.085299
v, -0.322738, 3.049849, -0.178026
v, -0.781577, 4.360751, 0.038593
v, -0.214897, 4.580657, 0.093740
v, -0.155600, 4.461044, 0.058304
v, -0.092275, 4.028231, 0.137579
v, -0.156037, 3.981958, 0.148434
v, -0.264597, 4.051373, 0.043338
v, -0.059146, 4.324691, -0.030672
v, -0.078417, 3.999314, 0.150909
v, 0.019311, 4.260277, 0.168861
v, -0.034150, 4.085988, 0.132635
v, -0.129156, 3.627242, 0.075392
v, -0.150129, 3.555207, 0.167170
v, -0.135783, 3.653424, 0.143976
v, -0.129578, 3.692076, 0.166963
v, -0.085673, 3.896593, 0.154610
v, -0.110353, 3.597588, 0.065030
v, -0.119058, 3.221352, 0.031794
v, -0.092492, 3.154925, 0.043271
v, -0.175105, 3.085119, -0.005846
v, 0.084042, 2.145343, 0.134086
v, 0.119755, 2.147771, 0.122791
v, 0.130753, 2.111041, 0.153806
v, -0.139462, 3.115349, 0.015501
v, -0.104159, 2.804050, 0.038410
v, -0.084738, 3.285872, 0.073612
v, 0.022978, 2.751940, 0.092908
v, -0.048127, 2.953340, 0.073320
v, 0.075010, 2.396165, 0.122952
v, 0.030698, 2.366339, 0.112074
v, 0.001679, 2.448479, 0.101923
v, -0.173417, 3.501193, 0.109697
v, -0.197900, 3.532918, 0.222772
v, -0.171523, 3.532866, 0.195079
v, -0.091658, 3.391726, 0.073533
v, -0.060786, 3.373505, 0.100946
v, -0.039036, 3.304375, 0.104847
v, 0.086909, 2.376832, 0.105849
v, 0.040005, 2.907916, 0.105485
v, -0.074373, 2.902416, 0.065892
v, 0.052604, 2.768430, 0.110058
v, 0.007020, 2.545406, 0.115890
v, -0.051215, 2.769396, 0.059663
v, -0.005439, 2.781636, 0.074111
v, -0.018057, 2.376714, 0.100930
v, 0.013339, 3.251172, 0.142177
v, 0.000581, 3.346117, 0.137150
v, -0.095843, 2.858316, 0.036471
v, -0.110392, 2.917845, 0.045593
v, 0.017001, 2.592696, 0.093694
v, 0.034741, 2.841120, 0.092045
v, -0.055431, 3.203074, 0.095019
v, -0.166350, 3.266415, -0.009882
v, -0.093717, 3.556196, 0.061943
v, -0.056390, 3.494173, 0.107133
v, 0.046398, 3.581267, 0.228865
v, -0.032943, 3.582366, 0.173185
v, -0.066834, 3.628453, 0.105453
v, -0.018480, 3.234344, 0.134372
v, 0.155333, 3.514801, -0.115937
v, 0.193242, 3.499305, -0.141152
v, 0.142943, 3.448694, -0.118714
v, 0.121055, 3.596007, -0.105954
v, 0.245048, 3.612620, -0.195770
v, 0.106528, 3.415288, -0.109825
v, 0.127689, 3.394591, -0.133936
v, 0.117410, 3.151037, -0.183543
v, 0.129148, 3.235746, -0.182543
v, 0.143031, 3.183948, -0.160518
v, 0.122876, 3.367121, -0.154558
v, 0.163811, 3.411945, -0.146034
v, 0.162232, 3.036193, -0.181722
v, 0.147748, 3.094710, -0.180007
v, 0.169885, 2.558916, -0.162053
v, 0.211302, 2.500231, -0.148046
v, 0.207473, 2.570660, -0.162111
v, 0.204709, 2.650110, -0.175986
v, 0.134275, 2.553333, 0.068674
v, 0.118134, 2.710301, 0.054651
v, 0.129995, 2.785610, 0.029285
v, 0.132117, 2.770599, 0.085066
v, 0.168972, 2.482129, 0.067550
v, 0.156024, 2.988681, -0.177646
v, 0.243245, 3.004248, -0.191552
v, 0.225047, 2.449135, -0.137483
v, 0.258281, 2.414476, -0.087454
v, 0.221296, 2.375433, -0.099178
v, 0.167175, 2.647959, -0.164875
v, 0.257770, 2.595072, -0.186925
v, 0.340587, 2.492767, -0.073940
v, 0.231827, 3.174419, 0.026869
v, 0.101190, 2.982170, -0.177489
v, 0.251396, 3.333834, -0.221546
v, 0.256522, 2.683185, -0.199530
v, 0.297219, 2.653504, -0.210373
v, 0.285762, 2.883001, -0.187209
v, 0.200368, 2.866399, -0.170460
v, 0.247098, 2.499098, -0.166041
v, 0.264424, 2.505103, -0.180097
v, 0.273848, 2.946260, -0.206445
v, 0.357100, 2.631953, -0.233198
v, 0.472120, 2.309523, -0.158900
v, 0.450112, 2.254934, -0.152910
v, 0.417928, 2.306470, -0.254059
v, 0.313741, 2.550145, -0.207278
v, 0.311101, 2.596685, -0.215331
v, 0.345269, 2.993843, -0.233152
v, 0.238439, 3.400550, -0.202838
v, 0.106824, 2.626057, -0.379469
v, 0.364439, 3.104874, -0.264430
v, 0.375191, 3.179630, -0.291823
v, 0.259573, 3.363008, -0.242254
v, 0.267345, 3.360012, -0.268039
v, 0.207236, 3.532902, -0.175763
v, 0.306994, 3.609302, -0.223768
v, 0.043208, 3.867479, 0.168204
v, 0.063883, 3.797971, -0.069074
v, 0.139613, 4.259080, 0.150545
v, -0.000436, 4.395330, -0.033835
v, 0.005843, 4.390746, -0.047020
v, -0.034680, 4.392591, 0.106279
v, -0.017450, 4.068475, 0.122014
v, 0.005450, 4.080939, 0.085130
v, 0.041717, 3.706182, -0.133521
v, 0.096329, 3.812202, -0.226604
v, 0.126317, 3.741298, -0.245840
v, 0.056542, 3.843423, -0.176233
v, 0.092923, 3.738825, -0.217927
v, 0.353080, 3.408936, -0.294485
v, 0.290146, 3.368082, -0.322131
v, 0.274127, 3.417572, -0.307133
v, 0.309311, 3.527893, -0.262034
v, 0.116927, 3.298107, -0.172716
v, 0.200060, 2.469306, -0.351545
v, 0.423424, 3.193593, -0.308167
v, 0.480451, 2.573623, -0.217424
v, 0.442753, 2.572686, -0.207001
v, 0.264673, 3.250669, -0.330757
v, 0.142471, 3.355354, -0.281740
v, 0.099278, 3.312019, -0.224519
v, 0.192970, 3.042767, -0.340834
v, 0.087730, 2.976172, -0.212160
v, 0.081408, 3.007402, -0.201955
v, 0.051933, 2.782759, -0.252868
v, 0.145256, 2.688932, -0.181826
v, 0.128338, 2.737302, -0.178390
v, 0.143849, 2.389841, -0.384534
v, 0.060616, 2.742259, -0.245524
v, 0.188198, 2.706337, -0.179277
v, 0.105686, 3.366447, -0.173807
v, 0.097024, 3.354544, -0.208314
v, 0.135575, 3.381508, -0.245439
v, -0.180129, 3.045657, -0.036483
v, -0.194343, 3.274756, -0.010223
v, -0.268106, 3.268777, -0.030216
v, -0.288429, 3.095456, -0.085465
v, -0.241760, 2.819067, -0.107015
v, -0.175075, 2.552530, -0.041668
v, -0.302665, 4.082808, -0.009551
v, -0.266593, 3.307493, -0.014629
v, -0.286875, 4.285206, -0.065004
v, -0.230133, 4.281424, -0.055015
v, -0.336176, 4.404939, -0.099398
v, -0.302882, 4.361488, -0.077722
v, -0.303579, 4.394421, -0.099080
v, -0.392369, 3.351097, -0.276083
v, -0.364136, 3.311050, -0.279987
v, -0.387062, 3.274062, -0.243893
v, -0.285945, 3.139907, -0.107304
v, -0.300184, 3.175580, -0.121924
v, -0.292880, 2.986798, -0.181057
v, -0.302630, 3.053149, -0.214338
v, -0.271825, 3.023769, -0.162571
v, 0.229339, 3.337654, -0.326440
v, 0.154709, 3.162298, -0.319909
v, 0.188796, 3.128826, -0.345027
v, 0.220924, 3.175098, -0.340051
v, 0.113428, 3.116723, -0.307372
v, -0.372865, 3.156591, -0.183942
v, -0.410316, 3.224533, -0.220590
v, -0.335536, 3.080990, -0.160865
v, -0.279636, 3.095303, -0.149426
v, -0.314302, 3.001017, -0.192201
v, -0.316128, 2.956889, -0.188355
v, -0.285451, 2.908737, -0.158529
v, -0.290639, 3.159333, -0.179381
v, -0.284313, 3.073146, -0.192846
v, 0.936883, 4.185973, -0.955712
v, -0.100268, 3.122876, -1.118835
v, -0.070641, 3.089839, -1.141417
v, -0.099360, 3.047209, -1.113412
v, -0.049517, 2.733985, -0.662221
v, -0.477936, 3.512614, -0.336532
v, -0.491187, 3.554193, -0.316587
v, -0.516751, 3.619377, -0.341151
v, -0.462511, 3.488313, -0.306727
v, -0.449528, 3.440397, -0.290083
v, -0.425791, 3.346139, -0.273679
v, -0.452066, 3.374224, -0.295090
v, -0.441185, 3.264742, -0.259324
v, -0.382086, 3.092266, -0.182282
v, -0.339893, 2.724730, -0.153554
v, -0.393043, 2.827528, -0.180304
v, -0.344688, 2.795499, -0.175028
v, -0.347895, 2.858319, -0.165456
v, -0.339823, 2.824726, -0.155368
v, -0.320548, 2.876387, -0.147896
v, -0.009132, 2.393290, -0.286074
v, -0.031256, 2.358425, -0.318636
v, -0.028294, 2.309217, -0.282596
v, -0.020382, 2.450570, -0.328764
v, 0.038815, 2.368363, -0.379451
v, -0.336700, 2.639107, -0.173231
v, -0.147852, 1.913622, -0.393881
v, -0.091400, 2.415139, -0.557662
v, -0.078885, 2.497273, -0.587399
v, -0.067652, 2.468428, -0.635859
v, -0.031561, 2.391476, -0.492512
v, -0.033068, 2.437572, -0.516622
v, -0.042494, 2.492706, -0.530656
v, -0.043751, 2.504047, -0.565710
v, -0.079269, 2.586146, -0.669076
v, -0.022584, 2.262480, -0.439529
v, -0.053146, 2.506907, -0.654254
v, -0.031942, 2.710378, -0.781597
v, -0.032812, 2.645841, -0.688866
v, -0.045743, 2.646612, -0.744315
v, -0.105858, 2.821279, -0.831681
v, -0.045195, 2.843082, -0.792516
v, -0.011734, 2.818351, -0.735767
v, -0.027747, 2.910738, -0.724409
v, -0.018360, 2.882586, -0.714648
v, -0.024123, 2.890130, -0.820175
v, 0.002577, 2.879255, -0.824308
v, -0.015374, 2.923215, -0.854157
v, -0.085756, 2.899620, -0.977319
v, -0.055752, 2.698114, -0.798144
v, -0.033208, 2.464171, -0.595089
v, -0.049289, 2.540650, -0.609099
v, 0.014980, 2.638367, -0.357683
v, -0.026070, 2.416348, -0.560315
v, 0.110468, 2.355805, -0.385105
v, 0.047975, 2.314788, -0.389761
v, 0.036515, 2.667693, -0.354449
v, 0.133416, 2.464405, -0.372490
v, 0.215511, 2.611598, -0.355929
v, 0.230115, 2.358769, -0.310528
v, 0.245772, 2.555213, -0.330520
v, -0.208111, 2.519492, -0.122450
v, 0.251638, 2.678638, -0.335042
v, 0.228848, 2.773324, -0.330577
v, -0.294589, 2.352986, -0.147039
v, -0.240553, 2.565798, -0.161835
v, -0.253866, 2.908239, -0.129922
v, -0.316553, 2.679577, -0.132002
v, -0.310916, 2.630037, -0.114290
v, -0.324525, 2.512313, -0.125078
v, -0.085709, 2.240117, -0.433845
v, -0.075092, 2.142168, -0.456459
v, 0.074123, 1.519712, -0.563481
v, -0.010738, 2.181296, -0.448152
v, -0.015870, 2.216279, -0.460980
v, 0.036967, 2.295319, -0.542323
v, -0.010221, 2.224814, -0.499584
v, -0.088592, 2.018991, -0.402827
v, 0.060640, 2.412477, -0.760214
v, 0.045904, 0.953417, -0.589601
v, -0.117974, 2.025716, -0.376096
v, -0.308124, 2.008068, -0.293083
v, -0.340422, 1.993905, -0.242499
v, 0.057619, 1.927217, -0.095340
v, -0.080299, 1.965122, 0.018329
v, -0.078005, 1.942230, 0.000767
v, 0.068258, 1.929894, -0.056450
v, 0.114700, 1.912419, 0.044833
v, 0.121453, 2.003237, 0.012567
v, 0.112658, 1.924677, -0.092316
v, 0.087777, 1.943448, -0.071654
v, -0.018932, 2.041060, -0.238743
v, -0.327839, 2.132484, -0.103700
v, -0.048622, 2.053611, -0.268622
v, -0.035250, 2.023409, -0.245973
v, 0.039457, 1.953223, -0.152376
v, -0.159135, 2.092244, -0.084516
v, 0.130580, 2.059270, -0.016828
v, 0.018615, 2.060420, 0.121861
v, 0.002240, 2.004993, 0.120259
v, -0.020463, 2.039018, 0.117617
v, -0.307333, 2.307338, -0.130946
v, -0.037240, 2.318458, 0.089253
v, 0.004348, 2.317513, 0.112526
v, 0.069147, 2.202116, 0.113904
v, 0.031922, 2.232174, 0.133414
v, 0.041996, 2.172092, -0.183594
v, -0.010099, 2.196465, -0.244935
v, -0.264073, 2.305102, -0.141740
v, -0.188790, 2.005591, -0.340291
v, -0.044763, 2.024873, -0.415743
v, 0.273771, 1.986262, -0.335801
v, 0.271529, 1.913612, -0.331710
v, -0.011080, 2.273302, -0.420367
v, 0.182813, 2.191913, -0.334588
v, 0.166434, 2.081577, -0.024869
v, 0.158395, 2.091213, 0.009514
v, 0.158281, 2.054731, -0.057946
v, 0.178849, 2.347042, -0.116514
v, 0.239258, 2.029689, 0.048345
v, 0.407658, 2.604171, -0.221504
v, 0.274493, 2.314017, -0.294728
v, 0.394125, 2.006988, -0.117457
v, 0.168467, 2.013543, -0.094552
v, 0.169027, 2.008332, -0.054672
v, 0.164889, 2.039649, -0.079654
v, 0.140999, 2.039857, -0.111857
v, 0.105128, 2.058927, -0.133733
v, 0.119039, 1.970282, -0.126874
v, 0.105280, 1.938599, -0.117162
v, 0.158953, 1.923743, -0.092330
v, 0.147456, 2.042812, 0.041863
v, 0.242786, 1.622087, -0.479649
v, 0.328680, 1.634786, -0.415682
v, 0.367625, 1.611484, -0.436979
v, 0.432990, 1.037060, -0.425503
v, 0.567195, 0.912051, -0.257951
v, 0.564268, 1.227418, -0.238027
v, 0.359720, 2.258237, -0.266916
v, 0.508376, 2.378520, -0.149320
v, 0.347047, 2.541213, -0.212296
v, 0.397155, 2.577219, -0.212341
v, 0.404273, 2.562115, -0.188757
v, 0.485159, 2.739416, -0.251680
v, 0.483075, 2.421033, -0.195024
v, 0.485361, 2.435893, -0.261436
v, 0.467273, 2.252352, -0.099585
v, 0.430188, 2.212646, -0.095987
v, 0.458070, 2.568346, -0.219232
v, 0.648762, 2.831602, -0.378683
v, 0.366219, 2.865467, -0.305352
v, 0.368495, 2.544191, -0.291427
v, 0.393191, 2.512109, -0.303840
v, 0.368374, 2.473011, -0.288054
v, 0.343896, 2.627875, -0.295542
v, 0.367482, 2.689147, -0.299950
v, 0.401208, 2.652941, -0.299946
v, 0.451334, 2.615541, 0.016005
v, 0.384429, 2.590012, -0.297477
v, 0.284772, 2.728262, -0.326524
v, 0.428861, 2.570868, -0.346730
v, 0.402873, 2.576668, -0.321683
v, 0.306140, 2.640037, -0.309570
v, 0.088167, 2.398740, -0.679238
v, 0.108537, 2.425082, -0.683646
v, 0.379565, 2.533864, -0.346848
v, 0.350207, 2.764903, -0.312472
v, 0.451995, 2.824551, -0.435609
v, 0.450350, 2.713934, -0.407446
v, 0.563424, 2.722784, -0.416709
v, 0.509103, 2.665505, -0.267638
v, 0.602773, 2.611609, -0.354560
v, 0.451575, 2.530546, -1.337745
v, 0.587484, 3.026267, -0.498564
v, 1.047833, 3.609477, -0.732943
v, 0.471580, 2.862782, -0.422394
v, 0.811178, 2.871588, -0.484602
v, 0.864543, 2.873820, -0.501091
v, 0.579993, 2.854605, -0.362265
v, 0.548572, 2.838464, -0.331758
v, 0.575473, 2.823735, -0.317597
v, 0.577768, 2.813652, -0.346745
v, 0.788519, 3.172043, -0.443168
v, 0.739272, 2.781928, -0.342643
v, 0.669004, 2.690500, -0.384191
v, 0.586769, 2.771566, -0.342664
v, 0.599267, 2.847383, -0.295382
v, 0.596567, 2.913721, -0.290169
v, 0.532601, 2.925152, -0.290474
v, 0.829271, 2.895241, -0.419593
v, 0.868105, 2.882260, -0.401299
v, 0.920779, 2.825749, -0.460739
v, 0.907257, 2.832543, -0.481705
v, 0.710350, 2.724151, -0.327192
v, 0.598053, 2.719932, -0.208928
v, 0.588945, 2.683779, -0.238226
v, 0.557806, 2.672607, -0.195862
v, 0.577681, 2.628174, -0.248904
v, 0.596020, 1.000208, -0.165953
v, 0.342200, 0.990993, -0.498633
v, 0.386682, 0.924801, -0.465414
v, 0.434629, 0.990062, -0.416329
v, 0.275644, 1.067771, -0.540671
v, 0.249691, 1.367473, -0.546995
v, 0.303260, 0.924252, -0.528926
v, 1.055022, 2.258063, -2.013802
v, 1.081717, 3.674583, -0.817914
v, 1.187337, 2.222847, -2.053271
v, 1.128773, 2.264591, -2.080873
v, 1.201102, 2.086698, -2.132038
v, 0.606080, 2.624552, -1.554246
v, 0.612733, 2.591055, -1.567609
v, 0.557166, 2.597618, -1.514451
v, 0.925869, 2.373661, -1.907916
v, 1.094817, 2.299963, -2.058293
v, 1.285086, 2.091059, -2.127848
v, 1.251420, 2.139136, -2.096680
v, 1.259126, 2.089542, -2.141641
v, 1.295861, 2.034010, -2.084599
v, 1.301687, 2.030584, -2.111970
v, 1.243289, 2.069433, -2.131898
v, 0.929573, 2.414063, -1.932620
v, 1.299632, 2.049304, -2.138183
v, 0.825555, 2.487821, -1.834664
v, 0.926748, 2.373924, -1.877486
v, 0.879610, 2.450186, -1.786644
v, 0.849370, 2.484770, -1.732201
v, 0.917935, 2.544598, -1.737763
v, 0.838899, 2.459240, -1.813964
v, 0.852641, 2.446204, -1.861028
v, 0.816635, 2.493541, -1.803366
v, 0.819429, 2.480918, -1.773409
v, 0.889013, 2.406858, -1.865390
v, 0.783003, 2.492190, -1.773058
v, 0.802244, 2.492226, -1.724657
v, 0.788319, 2.526574, -1.623749
v, 0.655321, 2.537774, -1.642834
v, 0.672454, 2.520022, -1.616394
v, 0.628140, 2.568344, -1.610254
v, 0.658019, 2.533014, -1.589744
v, 0.346780, 2.630111, -1.169714
v, 0.316909, 2.595028, -1.179427
v, 0.628521, 2.590088, -1.628980
v, 0.633799, 2.621866, -1.583494
v, 0.564762, 2.635085, -1.514549
v, 0.806198, 2.576871, -1.632647
v, 0.499458, 2.629045, -1.425594
v, 0.588040, 2.648964, -1.501316
v, 0.413930, 2.549457, -1.351720
v, 0.372755, 2.570657, -1.322952
v, 0.288459, 2.621642, -1.075272
v, 0.269419, 2.621180, -1.044927
v, 0.342200, 2.598804, -1.072580
v, 0.558309, 2.548720, -1.375328
v, 0.699040, 2.538998, -1.583061
v, 0.758253, 2.512690, -1.627062
v, 0.383334, 2.628681, -1.159418
v, 0.270410, 2.619040, -1.123174
v, 0.349922, 2.629054, -1.122231
v, 0.366346, 2.535001, -1.301657
v, 0.253777, 2.607722, -1.073912
v, 0.221939, 2.611463, -0.995869
v, 0.361019, 2.615882, -1.106106
v, 0.434306, 2.638894, -1.233617
v, 0.360845, 2.564403, -1.122632
v, 0.305739, 2.578386, -1.222072
v, 0.308184, 2.533501, -1.110311
v, 0.399946, 2.525896, -1.255142
v, 0.116653, 2.501894, -0.833470
v, 0.141054, 2.538720, -0.889619
v, -0.007169, 2.884594, -0.907103
v, -0.094390, 3.001165, -1.042784
v, 0.000691, 2.915761, -0.887483
v, 0.005727, 2.925997, -0.851748
v, 0.155087, 2.474796, -0.795573
v, 0.058346, 2.396088, -0.699660
v, 0.126282, 2.473405, -0.833933
v, 0.144142, 2.456871, -0.823129
v, 0.530868, 2.585666, -1.365344
v, 0.441684, 2.555199, -1.392192
v, 0.407457, 2.527835, -1.304874
v, 0.679114, 2.545063, -1.527794
v, 0.720028, 2.580176, -1.540295
v, 0.745737, 2.564857, -1.576764
v, 0.769363, 2.580803, -1.590435
v, 0.429692, 3.086128, -0.375979
v, 0.435630, 3.056162, -0.421638
v, 1.313641, 3.798799, -0.897427
v, 1.357836, 3.822672, -0.856571
v, 1.306685, 3.812069, -0.844533
v, 0.968482, 3.822715, -1.099713
v, 1.003778, 3.746066, -1.013264
v, 1.000258, 3.892024, -0.993943
v, 0.959013, 3.866791, -1.061523
v, 0.983959, 3.812521, -1.031226
v, 1.036591, 3.703895, -1.039441
v, 0.951495, 3.890218, -1.088578
v, 0.931886, 3.886961, -1.133961
v, 0.932088, 3.864245, -1.124273
v, 0.951200, 3.837271, -1.087622
v, 1.048713, 3.840513, -1.141819
v, 1.107606, 3.783072, -1.169745
v, 1.147649, 3.869606, -1.214568
v, 1.193573, 3.754559, -1.103536
v, 0.984084, 3.965360, -0.907634
v, 1.044724, 3.880590, -0.899350
v, 1.081051, 3.743339, -1.108053
v, 0.740722, 3.834480, -0.569485
v, 0.972830, 4.030178, -1.085882
v, 1.021407, 3.794535, -0.980578
v, 0.664114, 3.644040, -0.609540
v, 0.467574, 3.308923, -0.441487
v, 0.425746, 3.225220, -0.389711
v, 0.446154, 3.246270, -0.372741
v, -0.049406, 3.242203, -1.080798
v, 0.128867, 3.384820, -0.971695
v, 0.075100, 3.378916, -0.991816
v, 0.109653, 3.264745, -0.943045
v, 0.113512, 3.299936, -0.979964
v, 0.141684, 3.314767, -0.941304
v, 0.073696, 3.328205, -1.031595
v, 0.101980, 3.326650, -1.004842
v, 0.121850, 3.312562, -1.021455
v, 0.140145, 3.339077, -0.967687
v, 0.109849, 3.279292, -1.068559
v, 0.097547, 3.308414, -1.092259
v, 0.031086, 3.102440, -1.060722
v, 0.099658, 3.139935, -1.001546
v, 0.103741, 3.164232, -0.983501
v, 0.067357, 3.123989, -0.959303
v, 0.055590, 3.279557, -1.084531
v, 0.113007, 3.296294, -0.903807
v, 0.494512, 2.998394, -0.468891
v, 0.071214, 3.190854, -0.831658
v, 0.066250, 3.072186, -0.955215
v, 0.083703, 3.163440, -0.962613
v, 0.040069, 3.142709, -0.964071
v, 0.026404, 3.153350, -1.083426
v, 0.063261, 3.183851, -0.939840
v, 0.011054, 3.207803, -0.966839
v, 0.001069, 3.148382, -0.990087
v, 0.039361, 3.380137, -0.954988
v, -0.058604, 3.198505, -1.084957
v, -0.027538, 3.171948, -1.038749
v, -0.010931, 3.013206, -0.946891
v, -0.083045, 2.986062, -1.003986
v, -0.109220, 3.049080, -1.068830
v, 0.034606, 3.009002, -0.963883
v, 0.070532, 3.096048, -1.004562
v, -0.078146, 3.116975, -1.076363
v, -0.095483, 3.166805, -1.109956
v, 0.000879, 3.349565, -0.993020
v, -0.052062, 3.203226, -1.101856
v, -0.029862, 3.171151, -1.130032
v, -0.016794, 3.133057, -1.118370
v, -0.068908, 3.126592, -1.141854
v, 1.017978, 4.184418, -1.213197
v, 1.038892, 4.212074, -1.229021
v, 0.985798, 4.151658, -1.169735
v, 1.029890, 3.950349, -1.164666
v, 1.087700, 3.981258, -1.242312
v, 0.981750, 3.901738, -1.141049
v, 0.972963, 4.131950, -1.135629
v, 0.960089, 4.112388, -1.069641
v, 0.960225, 4.065434, -1.050217
v, 0.964279, 4.383163, -1.041100
v, 0.974340, 3.912698, -1.045478
v, 0.974587, 4.092081, -1.120050
v, 0.703809, 3.771270, -0.634325
v, 0.978503, 4.392186, -0.999631
v, 0.948585, 4.084966, -0.981975
v, 0.971968, 3.988303, -1.021900
v, 1.016130, 3.859584, -0.976892
v, 1.053491, 3.821615, -0.925029
v, 1.113506, 4.356828, -1.032595
v, 1.216261, 4.406609, -1.027771
v, 1.240058, 4.383999, -1.082935
v, 1.163922, 4.336833, -1.163576
v, 1.135141, 4.334476, -1.188743
v, 1.192796, 4.363103, -1.125093
v, 1.210443, 4.288054, -1.211029
v, 1.179362, 4.269204, -1.266058
v, 1.339520, 4.311982, -1.192778
v, 1.344501, 4.282559, -1.226045
v, 1.451178, 4.038298, -1.253133
v, 1.504492, 4.061951, -1.265733
v, 1.237771, 4.108046, -1.283737
v, 1.402611, 4.032982, -1.296381
v, 1.307961, 3.870030, -1.148863
v, 1.321408, 3.960200, -1.236529
v, 1.278519, 4.076224, -1.271248
v, 1.379015, 4.133115, -1.270609
v, 1.384154, 4.090597, -1.275865
v, 1.374192, 4.206704, -1.238534
v, 1.435105, 4.022316, -1.377926
v, 1.403917, 4.167475, -1.291040
v, 1.409761, 4.140089, -1.299947
v, 1.424123, 4.111993, -1.275020
v, 1.432142, 4.058931, -1.364660
v, 1.508362, 4.082869, -1.361603
v, 1.441076, 4.057744, -1.385862
v, 1.418524, 4.226350, -1.276240
v, 1.402005, 4.259810, -1.231698
v, 1.543151, 4.055305, -1.294006
v, 1.465270, 4.051283, -1.327861
v, 1.480816, 4.055914, -1.373302
v, 1.429239, 4.297491, -1.135261
v, 1.462296, 4.293068, -1.136096
v, 1.348822, 4.244078, -1.240471
v, 1.196734, 4.140156, -1.302894
v, 1.435501, 4.174600, -1.309961
v, 1.450787, 4.217159, -1.291938
v, 1.507144, 4.195164, -1.218570
v, 1.288902, 4.378653, -1.066022
v, 1.298203, 4.363476, -1.034490
v, 1.288484, 4.348531, -1.084564
v, 1.337729, 4.342672, -1.079674
v, 1.382248, 4.317431, -1.109284
v, 1.410558, 4.315022, -1.096464
v, 1.241999, 4.380625, -1.033539
v, 0.995415, 4.333737, -0.900398
v, 0.950937, 4.364091, -0.975015
v, 1.235547, 4.407424, -0.955508
v, 1.234389, 4.392413, -1.002026
v, 1.232848, 4.425566, -0.936984
v, 1.290699, 4.366996, -0.989993
v, 1.257399, 4.355979, -0.895230
v, 1.157999, 4.428296, -0.738580
v, 1.155065, 4.336025, -0.760668
v, 1.525218, 4.359620, -1.056798
v, 1.463531, 4.353874, -0.957819
v, 1.543005, 4.307654, -1.029930
v, 1.538422, 4.301495, -1.083972
v, 1.477565, 4.334360, -1.081999
v, 1.577423, 4.272790, -1.149784
v, 1.653880, 4.271435, -1.068572
v, 1.296679, 4.343246, -0.880021
v, 1.117541, 4.139984, -0.629660
v, 1.144720, 4.270269, -0.785384
v, 1.112793, 4.382302, -0.766249
v, 1.120520, 4.240571, -0.787642
v, 1.316350, 4.300899, -1.106634
v, 1.329110, 4.315969, -1.149415
v, 1.570282, 4.073532, -1.238253
v, 1.587340, 4.073082, -1.266190
v, 1.538343, 4.064747, -1.226568
v, 1.535844, 4.061701, -1.247740
v, 1.532594, 4.080905, -1.211915
v, 1.483264, 4.044523, -1.238319
v, 1.483727, 4.100135, -1.155391
v, 1.488554, 4.151175, -1.178987
v, 1.515186, 4.146487, -1.134032
v, 1.482050, 4.018499, -1.160730
v, 1.587624, 4.110957, -1.057221
v, 1.561363, 4.025352, -1.068838
v, 1.506749, 3.991727, -1.087851
v, 1.406456, 3.882938, -1.075029
v, 1.461271, 3.938078, -1.077129
v, 1.493346, 3.900475, -0.915727
v, 1.366408, 3.848536, -0.824168
v, 1.251285, 3.063295, -0.597406
v, 1.222661, 3.024106, -0.599168
v, 1.237128, 3.072767, -0.627656
v, 1.078470, 3.784641, -0.810680
v, 1.071689, 3.785512, -0.861162
v, 1.076734, 3.933253, -0.678725
v, 1.111531, 3.942274, -0.713018
v, 1.200145, 3.737902, -0.894636
v, 1.302329, 3.804260, -0.941096
v, 0.984480, 4.196279, -0.855352
v, 1.238984, 3.776076, -1.003168
v, 1.020032, 3.710618, -0.958006
