verticies,x,y,z
v, -0.654979, 3.325833, -0.398906
v, -0.652999, 3.218596, -0.370946
v, -0.621911, 3.157938, -0.380321
v, -0.602945, 2.905346, -0.341816
v, -0.609243, 2.968536, -0.315708
v, -0.542931, 2.951610, -0.228071
v, -0.649635, 3.347768, -0.296003
v, -0.571080, 3.349859, -0.314679
v, -0.624657, 3.381042, -0.358394
v, -0.509015, 2.685105, -0.231067
v, -0.561921, 2.797159, -0.287158
v, -0.521632, 2.813438, -0.166957
v, -0.501882, 2.579643, -0.212197
v, -0.635478, 2.462112, -0.592669
v, -0.715303, 2.601701, -0.484419
v, -0.754185, 2.649974, -0.646910
v, -0.843918, 2.630984, -0.512483
v, -0.550886, 2.435568, -0.524089
v, -0.584530, 2.491340, -0.478655
v, -0.567259, 2.532966, -0.371932
v, -0.578494, 2.553153, -0.496833
v, -0.505879, 2.231826, -0.486214
v, -0.545443, 2.299240, -0.508544
v, -0.576777, 2.690279, -0.182157
v, -0.611540, 2.765042, -0.230678
v, -0.460064, 2.425467, -0.230167
v, -0.449251, 2.468965, -0.261716
v, -0.541388, 2.470864, -0.295253
v, -0.485706, 2.499074, -0.185228
v, -0.568101, 2.285053, -0.129236
v, -0.466707, 2.222868, -0.084467
v, -0.510982, 2.115355, -0.180074
v, -0.452541, 2.819809, -0.082888
v, -0.511453, 2.578721, -0.061612
v, -0.536957, 2.584872, -0.166597
v, -0.969586, 2.489028, -0.468399
v, -0.975267, 2.587954, -0.404773
v, -1.048947, 2.574028, -0.525477
v, -0.943830, 2.602568, -0.439881
v, -0.847304, 2.548117, -0.356028
v, -1.514083, 2.321615, -0.560337
v, -1.378555, 2.378763, -0.598971
v, -1.494874, 2.304662, -0.655357
v, -1.534855, 2.287406, -0.470970
v, -1.581080, 2.344967, -0.461270
v, -1.503989, 2.291671, -0.530850
v, -0.955970, 2.397464, -0.478359
v, -1.102444, 2.405844, -0.514165
v, -1.102276, 2.426967, -0.438221
v, -2.039463, 1.948864, -0.715355
v, -2.149084, 1.895032, -0.842693
v, -1.456582, 2.256251, -0.483624
v, -1.138173, 2.675005, -0.557505
v, -1.105942, 2.397423, -0.623205
v, -1.363188, 2.484556, -0.552053
v, -1.294952, 2.496376, -0.625343
v, -1.407506, 2.526086, -0.692308
v, -1.349378, 2.383525, -0.650403
v, -1.204660, 2.412848, -0.594824
v, -1.250620, 2.375998, -0.686350
v, -1.649538, 2.332899, -0.712246
v, -1.486827, 2.378144, -0.687913
v, -1.448023, 2.337646, -0.745024
v, -0.808665, 2.363915, -0.580503
v, -0.703002, 2.434247, -0.595089
v, -0.681632, 2.378350, -0.587029
v, -1.354170, 2.442874, -0.649925
v, -1.399474, 2.419811, -0.614100
v, -1.416819, 2.399019, -0.663767
v, -1.512338, 2.610329, -0.674446
v, -1.557639, 2.626636, -0.545505
v, -1.506219, 2.591944, -0.519871
v, -1.366240, 2.223115, -0.491870
v, -1.333461, 2.191975, -0.629320
v, -1.245531, 2.188534, -0.480930
v, -1.552412, 2.673739, -0.789875
v, -1.573653, 2.686550, -0.694464
v, -1.512105, 2.607660, -0.737380
v, -1.257197, 2.190145, -0.640739
v, -1.280037, 2.263916, -0.719483
v, -1.206184, 2.215809, -0.653368
v, -0.980431, 2.564451, -0.583232
v, -0.909044, 2.491918, -0.630037
v, -1.320591, 2.817773, -0.801196
v, -1.321637, 2.820704, -0.724752
v, -1.408824, 2.951995, -0.865193
v, -0.990577, 2.683096, -0.661065
v, -0.886328, 2.706641, -0.797739
v, -1.080637, 3.503045, -0.599321
v, -1.123156, 3.477505, -0.752525
v, -1.100969, 3.409347, -0.662773
v, -1.189206, 2.768564, -0.596252
v, -1.202538, 2.730626, -0.711410
v, -1.611602, 2.627915, -0.599162
v, -0.949465, 3.431915, -0.385206
v, -0.995892, 3.510008, -0.446919
v, -0.687345, 2.528288, -0.393115
v, -1.050705, 2.642130, -0.686321
v, -1.081670, 2.752106, -0.649095
v, -1.047329, 3.379060, -0.632526
v, -1.016944, 3.441383, -0.560759
v, -0.991238, 3.339016, -0.580377
v, -1.779931, 2.591147, -0.696857
v, -1.789910, 2.552933, -0.724110
v, -1.678133, 2.573533, -0.679841
v, -1.884158, 2.584376, -0.677510
v, -1.642090, 2.735745, -0.759598
v, -1.672608, 2.783151, -0.826826
v, -1.644033, 2.783729, -0.850192
v, -1.610682, 2.629883, -0.752227
v, -1.529257, 2.530971, -0.735932
v, -1.686823, 2.554062, -0.759852
v, -1.777008, 2.667670, -0.778942
v, -1.707715, 2.688119, -0.752914
v, -1.722210, 2.651942, -0.687139
v, -1.808587, 2.640740, -0.697974
v, -1.887429, 2.224285, -0.709056
v, -1.879496, 2.171265, -0.647426
v, -1.763371, 2.200369, -0.621593
v, -1.590911, 2.167742, -0.723217
v, -1.716574, 2.126474, -0.728684
v, -1.568252, 2.219001, -0.777823
v, -1.817328, 2.239931, -0.763828
v, -1.624915, 2.321780, -0.787288
v, -2.130846, 2.009645, -0.669788
v, -2.024170, 1.999379, -0.717947
v, -1.495551, 2.197989, -0.717466
v, -1.422639, 2.195222, -0.673840
v, -1.550498, 2.208226, -0.669414
v, -1.774568, 2.294052, -0.735288
v, -1.945089, 2.156170, -0.729386
v, -2.621442, 1.953707, -1.014809
v, -2.582474, 1.841296, -0.905605
v, -2.524329, 1.874157, -1.017704
v, -2.413765, 1.933149, -1.194916
v, -2.492041, 1.866464, -1.156422
v, -2.444217, 1.853103, -1.189999
v, -2.750854, 1.376003, -1.437825
v, -2.925345, 1.393576, -1.434343
v, -2.840597, 1.445770, -1.489518
v, -2.757954, 2.045285, -1.030180
v, -2.451763, 1.669383, -1.087569
v, -2.425658, 1.720669, -0.999984
v, -2.542044, 1.636825, -1.065019
v, -2.311484, 1.847461, -0.971800
v, -2.806897, 1.867166, -0.940175
v, -2.858354, 1.731829, -0.967720
v, -2.512779, 1.810541, -0.940646
v, -2.327030, 1.822031, -0.808612
v, -2.036563, 2.080623, -0.730603
v, -1.928290, 2.050652, -0.737871
v, -2.001096, 2.125841, -0.682329
v, -1.796092, 2.078696, -0.701999
v, -1.779407, 2.098966, -0.591311
v, -2.303019, 1.821149, -0.613157
v, -2.253821, 1.892514, -0.682313
v, -2.268682, 1.789514, -0.641970
v, -2.169319, 1.961276, -0.625633
v, -1.969855, 2.005035, -0.661677
v, -1.901089, 2.083925, -0.505859
v, -1.857778, 2.147184, -0.537829
v, -1.734833, 2.200672, -0.502927
v, -1.643422, 2.198787, -0.385284
v, -1.610946, 2.273879, -0.433763
v, -1.751447, 2.202929, -0.441256
v, -1.205519, 2.193667, -0.405841
v, -1.345983, 2.237647, -0.407756
v, -2.332937, 1.716128, -0.649602
v, -2.414565, 1.698693, -0.663234
v, -2.360697, 1.771749, -0.693640
v, -1.723269, 2.146317, -0.529353
v, -1.769307, 2.114103, -0.460700
v, -1.799329, 2.078641, -0.481810
v, -1.601525, 2.262801, -0.378757
v, -1.423568, 2.499830, -0.391881
v, -1.257923, 2.429953, -0.455245
v, -0.800533, 2.231138, -0.310348
v, -0.649788, 2.380511, -0.202509
v, -0.665153, 2.449177, -0.313595
v, -0.810476, 2.491987, -0.298541
v, -0.858939, 2.221203, -0.392788
v, -0.735295, 2.272392, -0.387529
v, -1.420560, 2.232473, -0.568970
v, -0.882128, 2.275296, -0.263222
v, -0.860558, 2.354958, -0.267946
v, -0.974871, 2.302088, -0.225298
v, -1.095346, 2.353003, -0.244692
v, -1.153885, 2.301167, -0.238997
v, -1.109249, 2.246646, -0.278599
v, -1.008252, 2.192236, -0.290905
v, -1.090507, 2.183085, -0.363235
v, -1.272255, 2.373135, -0.255044
v, -1.250044, 2.407207, -0.303954
v, -1.369073, 2.475350, -0.340631
v, -1.362836, 2.335706, -0.314411
v, -1.588188, 2.190186, -0.396076
v, -1.564240, 2.266613, -0.350510
v, -1.431447, 2.241568, -0.437221
v, -1.476695, 2.244362, -0.366795
v, -1.283200, 3.534130, 0.559523
v, -1.142185, 3.545414, 0.479988
v, -1.244978, 3.576059, 0.571342
v, -0.943399, 2.396377, -0.404371
v, -0.777644, 3.161213, -0.300227
v, -0.707841, 3.150108, -0.305153
v, -0.750409, 3.468835, -0.374265
v, -0.724211, 3.539580, -0.402974
v, -0.717571, 3.501173, -0.351972
v, -0.911176, 3.398338, -0.316640
v, -0.827160, 3.540983, -0.411413
v, -0.840245, 2.387667, -0.341343
v, -0.925825, 2.454764, -0.426387
v, -1.136620, 2.381722, -0.402017
v, -1.095740, 3.375840, 0.473464
v, -1.514189, 2.425082, -0.442703
v, -1.440943, 2.369392, -0.394339
v, -0.994515, 3.317330, 0.382040
v, -1.533952, 2.487487, -0.432657
v, -1.504086, 2.525632, -0.434953
v, -1.509134, 2.479877, -0.500566
v, -1.535608, 2.549851, -0.498520
v, -0.906873, 4.290820, -0.628541
v, -0.957207, 4.131828, -0.636741
v, -0.965495, 4.309053, -0.532880
v, -0.873165, 4.377747, -0.531741
v, -0.784209, 4.250419, -0.506595
v, -0.761760, 3.657633, -0.373373
v, -0.781017, 3.666385, -0.433055
v, -0.817386, 3.834899, -0.598886
v, -0.845861, 3.805960, -0.566081
v, -0.746490, 3.722749, -0.503408
v, -0.902021, 3.888346, -0.662058
v, -0.977837, 4.193587, -0.565545
v, -1.029056, 4.209825, -0.623854
v, -0.824184, 4.173551, -0.625253
v, -0.994692, 3.564514, -0.497998
v, -1.075352, 3.561955, -0.499635
v, -1.050768, 3.489738, -0.507983
v, -1.072555, 3.613736, -0.603552
v, -1.001878, 3.597636, -0.562806
v, -0.937149, 4.426433, -0.665923
v, -0.808777, 4.480224, -0.617871
v, -0.900214, 4.510483, -0.634676
v, -0.983813, 4.354987, -0.696800
v, -0.974711, 4.358124, -0.570743
v, -1.610086, 3.766385, -0.839618
v, -1.681718, 3.615608, -0.845001
v, -1.538849, 3.648688, -0.804423
v, -1.735274, 3.661513, -1.012723
v, -1.727631, 3.597733, -0.954716
v, -2.989439, 1.801169, -1.116041
v, -2.899867, 1.655759, -1.084887
v, -1.440605, 3.906441, -1.208630
v, -1.726710, 3.752940, -1.257646
v, -1.689341, 3.654386, -1.329204
v, -1.789011, 3.662889, -1.235686
v, -1.335518, 3.307380, -1.195662
v, -1.357016, 3.259397, -1.193275
v, -1.762314, 3.765889, -1.155102
v, -1.541795, 3.379004, -0.945695
v, -1.492428, 3.380959, -0.994075
v, -1.493860, 3.496330, -0.948274
v, -1.760532, 3.534213, -1.269190
v, -1.792533, 3.602535, -1.163819
v, -1.332704, 3.772219, -1.191162
v, -1.274129, 3.734707, -1.036615
v, -1.253238, 3.641615, -1.097879
v, -1.772546, 3.450011, -1.228947
v, -1.825948, 3.435961, -1.071365
v, -1.843967, 3.455707, -1.225178
v, -1.715583, 3.318884, -1.087593
v, -1.520403, 3.541988, -0.848534
v, -1.281941, 3.662367, -0.951437
v, -1.405995, 3.532726, -0.952700
v, -1.276209, 3.587261, -1.018259
v, -1.188253, 2.858560, -0.777183
v, -1.268439, 2.908291, -0.771451
v, -1.204735, 2.848638, -0.675243
v, -1.407887, 3.707199, -0.885372
v, -1.385715, 3.823065, -1.020069
v, -1.539508, 3.827509, -0.925839
v, -1.416431, 3.791938, -0.911686
v, -1.234571, 3.540378, -1.114652
v, -1.273988, 3.748743, -0.976662
v, -1.581727, 3.830509, -1.054757
v, -1.237029, 3.725749, -0.972932
v, -1.232474, 3.659312, -1.037719
v, -0.866048, 4.167689, -0.781289
v, -0.897577, 4.242024, -0.918962
v, -0.793170, 4.190752, -0.878335
v, -1.186943, 3.390523, -0.761918
v, -1.222124, 3.441383, -0.842041
v, -1.208228, 3.491967, -0.839616
v, -1.212749, 3.613805, -1.241170
v, -1.223966, 3.686930, -1.173607
v, -1.241855, 3.439195, -1.133312
v, -1.516435, 3.320233, -1.061084
v, -1.320948, 3.400017, -1.085789
v, -1.301398, 3.340227, -1.256405
v, -1.296470, 3.880667, -1.263464
v, -1.412122, 3.799879, -1.281552
v, -1.404269, 3.814547, -1.198478
v, -1.337907, 3.789598, -1.129953
v, -0.937169, 4.510180, -0.977315
v, -0.866685, 4.525290, -1.037517
v, -0.929519, 4.479495, -0.868620
v, -0.982396, 4.448394, -0.885021
v, -0.954766, 4.243594, -0.782426
v, -0.590076, 4.614803, -0.808297
v, -0.589228, 4.596543, -0.900792
v, -0.822464, 4.573631, -0.962105
v, -0.674309, 4.582012, -0.900565
v, -0.658277, 4.585025, -0.973080
v, -0.890999, 4.034925, -0.872507
v, -0.896267, 4.068075, -0.814320
v, -0.815794, 4.093973, -0.960944
v, -0.874626, 3.955650, -0.803368
v, -0.813622, 4.553623, -0.756391
v, -0.756223, 4.629225, -0.763405
v, -0.709513, 4.568004, -0.755966
v, -0.711779, 3.986708, -0.733613
v, -0.684304, 4.006482, -0.681595
v, -0.759261, 4.046512, -0.670801
v, -0.634154, 4.055924, -0.640366
v, -0.582161, 4.016775, -0.701848
v, -0.514897, 4.074405, -0.677850
v, -0.454930, 4.143139, -0.709288
v, -0.384396, 4.010941, -0.663949
v, -0.464935, 4.177872, -0.749453
v, -0.541082, 4.102560, -0.729810
v, -0.444741, 4.353473, -0.703426
v, -0.427414, 4.479012, -0.728177
v, -0.454771, 4.201196, -0.703911
v, -0.557997, 4.247529, -0.619021
v, -0.466805, 4.232392, -0.635046
v, -0.460026, 4.266946, -0.734050
v, 0.002479, 3.915413, 0.018731
v, -0.051014, 3.866673, -0.099424
v, -0.589579, 4.598744, -0.692398
v, -0.492440, 4.578818, -1.021486
v, -0.496401, 4.565155, -0.948847
v, -0.416122, 4.458440, -0.971961
v, -0.436703, 4.527905, -0.864179
v, -0.412396, 4.536987, -1.106824
v, -0.470109, 4.486787, -1.041621
v, -0.629168, 4.554642, -1.075771
v, -0.320291, 4.393710, -0.816175
v, -0.360172, 4.246690, -0.922358
v, -0.376528, 4.298994, -0.809910
v, -0.416327, 4.184175, -0.848242
v, -0.518327, 4.103192, -0.815098
v, -0.347931, 4.157465, -0.757150
v, -0.526211, 4.132654, -0.912637
v, -0.654325, 4.180803, -0.932504
v, -0.653818, 4.057810, -0.969967
v, -0.619022, 4.284944, -0.998765
v, -0.790402, 4.295127, -1.063069
v, -0.750088, 3.978919, -0.816405
v, -0.783813, 3.982814, -0.908239
v, -0.601108, 4.005133, -0.794257
v, -0.748824, 4.286403, -0.947150
v, -1.610290, 3.803649, -1.319246
v, -1.642934, 3.700264, -1.283369
v, -1.687778, 3.580463, -1.351240
v, -1.689552, 3.474616, -1.343228
v, -1.361879, 3.225710, -1.281348
v, -1.643631, 3.698324, -1.347470
v, -1.521994, 3.734253, -1.362295
v, -1.632545, 3.617383, -1.383785
v, -1.217703, 3.504531, -1.238398
v, -1.247644, 3.590439, -1.353966
v, -1.269253, 3.490000, -1.347835
v, -0.523319, 4.414557, -1.121370
v, -0.505921, 4.308696, -1.102153
v, -0.444125, 4.426157, -1.167405
v, 0.007854, 2.316386, -2.186215
v, -0.083463, 2.293735, -2.295959
v, -0.054049, 2.324697, -2.150029
v, -1.267367, 3.679554, -1.290035
v, -1.354904, 3.588265, -1.449312
v, -1.421361, 3.376679, -1.343761
v, -1.479142, 3.658845, -1.405087
v, -1.365133, 3.676692, -1.396124
v, -1.415641, 3.573982, -1.446014
v, -1.556085, 3.810377, -1.389652
v, -1.554502, 2.153321, -2.526017
v, -1.544307, 2.245710, -2.571290
v, -1.484108, 2.149784, -2.521719
v, -1.983892, 2.469295, -2.213481
v, -1.925239, 2.365442, -2.187073
v, -0.282164, 0.103904, 0.384138
v, -0.326772, 0.242833, 0.399347
v, -0.388245, 0.162236, 0.282698
v, -1.492331, 2.045257, -2.514112
v, -1.678445, 1.977128, -2.393170
v, -1.599025, 2.019442, -2.446722
v, -1.544998, 2.038061, -2.432361
v, -1.568009, 2.322468, -2.570447
v, -1.461486, 2.237853, -2.532534
v, -1.668144, 2.162293, -2.463773
v, -1.695357, 2.349040, -2.558325
v, -1.686607, 2.009067, -2.433985
v, -1.703532, 1.956569, -2.249232
v, -1.693405, 1.993187, -2.163718
v, -1.785139, 1.946744, -2.173145
v, -1.766935, 2.363034, -2.500441
v, -1.862784, 2.370314, -2.358140
v, -1.882957, 2.448558, -2.331415
v, -1.806387, 2.481226, -2.384169
v, -1.869710, 2.317583, -2.433048
v, -1.800197, 2.476767, -2.493068
v, -1.697067, 2.498041, -2.577598
v, -1.572144, 2.469776, -2.567412
v, -1.359504, 2.372543, -2.450393
v, -1.343966, 2.465277, -2.361923
v, -1.836917, 2.646396, -2.453360
v, -1.675983, 2.637300, -2.450566
v, -1.763838, 2.685614, -2.494754
v, -1.721132, 2.626319, -2.272463
v, -1.761761, 2.671785, -2.116796
v, -1.647523, 2.674179, -2.137508
v, -1.420690, 2.466653, -2.522432
v, -1.629531, 2.550580, -2.469589
v, -1.383252, 2.561960, -2.483672
v, -1.508807, 2.598150, -2.444018
v, -1.452127, 2.619356, -2.372595
v, -0.023110, 2.265663, -2.178035
v, -0.096639, 2.285190, -2.219173
v, 0.018042, 2.300520, -2.072134
v, -0.025034, 2.307620, -2.028292
v, -0.080260, 2.363393, -2.008539
v, 0.022893, 2.321532, -2.141289
v, -1.327345, 2.290846, -2.561333
v, -1.350790, 2.454543, -2.461015
v, -1.368847, 2.301510, -2.466497
v, 0.413100, 2.327132, -2.734321
v, 0.208168, 2.359360, -1.475497
v, 0.225187, 2.308377, -1.542495
v, -0.099548, 2.414211, -2.025954
v, 0.309295, 2.242380, -2.676038
v, 0.307112, 2.181598, -2.840461
v, 0.323425, 2.229954, -2.777002
v, 0.330137, 2.218588, -2.849981
v, 0.290651, 2.274704, -2.729475
v, 0.354139, 2.158467, -2.667379
v, 0.317127, 2.018782, -2.569968
v, 0.326270, 2.118712, -2.504166
v, 0.371183, 2.098140, -2.788838
v, 0.373275, 2.085356, -2.832696
v, 0.335461, 2.003232, -2.718904
v, 0.461766, 1.946895, -2.758754
v, 0.514362, 1.950459, -2.839973
v, -0.067085, 2.191782, -2.294388
v, -0.108310, 2.146839, -2.400568
v, -0.056868, 2.147156, -2.368519
v, 0.331709, 1.944267, -2.565372
v, 0.333032, 1.910388, -2.775447
v, 0.363918, 2.113868, -2.869507
v, 0.331466, 2.056844, -2.890048
v, 0.322476, 1.971541, -2.819340
v, 0.328099, 1.921135, -2.889179
v, 0.250936, 1.994741, -2.848028
v, -0.117091, 2.198621, -2.322724
v, -0.016988, 2.215381, -2.364314
v, -0.086125, 2.166531, -2.425322
v, 0.237335, 1.924658, -2.852637
v, 0.002276, 2.120212, -2.474189
v, -0.065098, 2.081324, -2.541643
v, -0.147796, 2.092140, -2.516293
v, -0.125988, 2.043441, -2.608742
v, -0.159344, 1.993902, -2.567398
v, -0.166201, 2.045822, -2.515331
v, -0.169524, 1.927507, -2.644901
v, -0.128706, 1.880830, -2.621484
v, -0.073590, 1.954684, -2.650704
v, -0.162412, 1.957780, -2.678752
v, -0.042093, 2.046689, -2.531095
v, -0.085563, 1.888371, -2.650306
v, -0.062365, 2.048849, -2.475398
v, 0.335561, 1.810072, -2.853995
v, -0.110580, 2.037441, -2.481676
v, -1.348535, 2.346549, -2.570507
v, -1.532575, 2.223446, -2.363581
v, -1.471725, 2.317541, -2.344223
v, -1.590846, 2.147982, -2.396694
v, -1.509999, 2.116896, -2.432678
v, -1.465168, 2.201222, -2.421697
v, -1.474734, 2.526664, -2.150392
v, 0.028482, 2.302295, -1.951832
v, -0.004021, 2.332967, -1.912961
v, -0.020373, 2.378790, -1.917229
v, 0.076215, 2.379396, -1.939597
v, 0.022278, 2.341114, -2.038490
v, -0.050988, 2.427229, -2.042316
v, -1.638750, 2.706365, -2.310456
v, -1.468155, 2.631177, -2.092010
v, -1.634077, 2.629250, -2.337609
v, -1.583737, 2.620677, -2.409212
v, -1.903668, 2.654405, -2.291674
v, -1.832636, 2.590459, -2.145526
v, -2.006488, 2.591642, -2.244377
v, -1.872534, 2.596238, -2.327329
v, -1.927413, 2.501619, -2.224489
v, -1.888816, 2.467809, -2.245076
v, -1.875082, 2.561685, -2.347738
v, -1.794982, 2.046881, -2.392778
v, -1.773245, 2.135707, -2.380310
v, -1.459263, 2.154352, -2.474811
v, -1.377970, 2.268195, -2.431468
v, -1.801636, 1.946854, -2.189395
v, -1.832807, 2.100768, -2.212371
v, -1.864016, 2.112602, -2.275445
v, -1.049849, 2.329789, -1.207045
v, -1.085661, 2.305088, -1.293389
v, -1.029977, 2.280814, -1.205438
v, -0.900719, 2.326954, -1.325801
v, -1.000896, 2.329059, -1.437057
v, -1.134552, 2.401964, -1.372961
v, -0.388930, 0.003698, 0.285244
v, -0.366898, 0.016152, 0.339355
v, -0.959129, 2.257352, -1.349911
v, -1.040615, 2.264728, -1.328814
v, -1.029848, 2.259678, -1.402815
v, -1.063334, 2.435361, -1.370007
v, -1.061480, 2.823965, -1.141016
v, -1.032174, 2.730970, -1.115168
v, -1.115845, 2.834161, -1.204294
v, -1.301538, 2.558933, -1.301882
v, -1.265160, 2.491024, -1.270348
v, -1.373594, 2.490954, -1.338309
v, -1.273404, 2.530214, -1.183529
v, -1.141179, 2.856619, -1.126192
v, -1.070608, 2.817745, -1.074745
v, -1.321241, 3.076076, -1.273250
v, -1.275246, 3.041688, -1.259953
v, -1.230745, 3.073144, -1.331021
v, -1.269302, 3.205468, -1.324761
v, -1.269762, 3.026592, -1.345634
v, -1.402587, 3.218307, -1.403433
v, -1.188038, 2.867862, -1.240438
v, -1.025774, 2.449865, -1.275247
v, -0.830039, 2.271801, -1.229846
v, -0.018169, 2.431453, -1.669472
v, -0.057183, 2.439365, -1.658887
v, -0.064150, 2.457778, -1.559554
v, 0.087590, 2.434054, -1.237779
v, 0.076049, 2.497656, -1.176282
v, 0.166481, 2.470479, -1.265379
v, 0.257327, 2.395042, -1.526589
v, 0.014839, 2.377649, -1.339146
v, -0.058437, 2.346673, -1.326708
v, -0.786007, 2.392262, -1.141185
v, -0.841843, 2.226982, -1.181500
v, -0.753082, 2.277814, -1.101196
v, -0.835787, 2.240633, -1.109204
v, 0.032826, 2.197382, -0.906524
v, -0.012014, 2.234578, -0.857426
v, -0.039929, 2.272572, -0.992410
v, -0.043847, 2.332334, -0.957824
v, 0.019227, 2.363323, -0.921421
v, -0.046720, 2.306148, -0.828737
v, -0.635679, 2.444485, -0.892588
v, -0.532342, 2.334110, -0.857032
v, -0.662403, 2.389221, -0.987204
v, -0.771917, 2.445682, -1.052006
v, -0.809572, 2.274636, -0.903049
v, -0.833067, 2.264411, -1.014000
v, -0.771433, 2.234344, -0.901968
v, -0.574189, 2.448819, -0.773627
v, -0.513472, 2.333215, -0.764205
v, -0.887214, 2.542916, -0.685682
v, -0.989678, 2.597890, -0.721789
v, -0.414304, 2.281805, -0.601847
v, -0.484448, 2.404743, -0.611153
v, -0.374860, 2.303368, -0.537671
v, -0.445176, 2.316152, -0.719927
v, -0.465947, 2.234317, -0.733824
v, -0.504351, 2.253719, -0.788638
v, -0.093422, 2.033148, -0.365782
v, -0.019107, 2.274443, -0.663994
v, -0.036293, 2.197989, -0.690800
v, -0.487942, 2.371911, -0.675944
v, -0.715837, 2.581514, -0.704429
v, -0.783627, 2.490735, -0.609218
v, -0.695640, 2.421284, -0.804597
v, -0.628710, 2.453195, -0.684033
v, -0.844047, 2.456663, -1.042560
v, -0.779925, 2.454434, -0.923682
v, -0.735065, 2.477166, -0.949021
v, 0.037851, 2.918584, -0.516383
v, -0.907063, 2.727241, -0.933694
v, -0.843826, 2.697394, -0.847665
v, -0.923687, 2.688862, -0.949183
v, -0.881867, 2.746217, -0.847846
v, -1.146471, 2.912392, -1.095642
v, -1.126483, 2.969471, -1.119728
v, -1.174888, 2.917043, -1.291723
v, -1.164282, 2.982544, -1.186565
v, -1.072593, 2.747978, -1.060052
v, -1.288301, 3.387591, -0.890473
v, -1.258413, 3.395119, -0.826623
v, -1.322591, 3.006653, -1.118781
v, -1.361277, 2.983672, -1.013901
v, -1.264802, 3.008607, -1.064705
v, -1.209562, 2.937271, -1.213754
v, -1.245574, 2.936693, -0.889978
v, -1.320635, 2.901287, -0.896938
v, -0.957220, 2.684692, -0.870428
v, -0.961984, 2.755505, -0.924733
v, -1.017609, 2.718256, -0.967598
v, -0.986063, 2.650992, -0.736288
v, -0.896087, 2.255412, -1.087991
v, -0.867000, 2.310579, -0.989828
v, -1.345494, 2.384804, -1.542156
v, -1.423551, 2.474524, -1.557067
v, -1.483351, 2.443948, -1.618153
v, -1.382567, 2.298786, -1.693784
v, -1.436432, 2.291383, -1.702335
v, -1.512421, 2.297685, -1.714605
v, -1.573239, 2.375296, -1.777058
v, -1.567003, 2.279535, -1.779198
v, -1.260831, 2.316661, -1.673414
v, -1.190924, 2.432692, -1.510426
v, -1.102746, 2.311776, -1.514722
v, -1.673275, 2.340288, -1.850199
v, -1.628100, 2.168967, -1.883304
v, -1.606305, 2.250719, -1.855918
v, -1.720816, 2.038377, -2.022774
v, -1.664741, 2.089622, -2.058635
v, -1.678790, 2.072504, -2.013339
v, -1.593715, 2.470162, -2.028238
v, -1.690994, 2.467919, -2.007049
v, -1.572930, 2.429059, -1.966997
v, -1.701314, 2.520513, -1.979411
v, -1.585059, 2.538196, -2.040425
v, -1.708090, 2.604027, -2.013024
v, -0.364407, 0.052989, 0.284653
v, -0.425719, 0.029211, 0.199936
v, -1.465707, 3.276350, -1.334606
v, -1.576507, 3.258681, -1.336377
v, -1.563891, 3.293757, -1.279445
v, -1.557289, 3.227169, -1.438352
v, -1.466515, 3.177258, -1.402312
v, -1.420303, 3.153810, -1.360389
v, -1.412610, 3.212610, -1.141536
v, -1.415576, 3.216380, -1.209910
v, -1.481519, 3.015570, -1.012408
v, -1.326045, 2.967476, -0.849023
v, -1.309586, 2.965261, -0.931104
v, -1.857511, 2.257242, -2.042562
v, -1.753774, 2.171567, -1.966757
v, -2.735154, 2.102406, -1.200288
v, -2.818162, 2.049564, -1.125246
v, -2.883985, 1.932956, -1.029026
v, -2.592652, 2.100754, -1.346625
v, -2.785863, 2.079123, -1.268833
v, -2.585947, 2.096929, -1.286890
v, -2.410059, 1.954753, -1.316988
v, -2.442707, 1.985275, -1.215432
v, -2.626804, 1.979632, -1.556528
v, -2.697442, 1.980678, -1.575794
v, -2.805560, 2.043290, -1.467753
v, -1.681274, 1.981283, -2.095398
v, -2.414216, 1.906976, -1.318939
v, -2.437500, 1.948588, -1.422920
v, -2.421505, 1.738998, -1.316113
v, -2.435848, 1.724219, -1.484834
v, -2.437837, 1.827947, -1.428919
v, -2.729088, 2.043125, -1.371557
v, -2.807359, 2.019897, -1.350280
v, -2.588824, 2.020474, -1.442035
v, -2.710178, 1.880555, -1.665335
v, -2.843292, 1.869051, -1.609173
v, -2.808984, 2.018052, -1.565791
v, -2.599105, 2.053238, -1.139956
v, -2.456484, 1.830163, -1.479865
v, -2.442261, 1.920461, -1.482797
v, -2.585801, 1.904155, -1.512498
v, -2.650804, 1.939808, -1.570524
v, -2.489806, 1.892320, -1.499938
v, -2.542168, 2.012149, -1.498088
v, -2.502169, 2.066559, -1.604235
v, -2.547151, 1.631155, -1.657182
v, -2.480755, 1.657713, -1.549665
v, -2.516896, 1.548068, -1.604980
v, -2.584140, 1.648342, -1.599145
v, -2.564662, 1.709165, -1.597527
v, -2.500562, 1.705133, -1.609996
v, -2.650868, 1.756543, -1.620159
v, -2.370281, 1.757369, -1.068576
v, -2.525173, 1.551233, -1.486617
v, -2.563377, 1.507556, -1.531552
v, -2.436999, 1.665117, -1.366848
v, -2.505569, 1.606138, -1.384525
v, -2.480567, 1.625995, -1.475552
v, -1.768032, 2.153183, -0.434440
v, -2.941563, 2.081847, -1.257129
v, -2.935440, 2.087888, -1.167939
v, -2.441642, 1.817201, -1.159535
